relative_path,Full Path,Corrected,absolute_path,data_type,Weather,Water Conditions,Temp [C],DateTime,Count,Notes,Species,Air_Temp_C,Gate_Opening_MTR_Deg,Gate_Opening_Top_Hinge_Deg,Depth_Inside,Depth,Wind_Speed_km_h,has_camera_data,animal_detected
,,,,,,,,2021-08-23 12:15:00,,,,17.7,0.03,0.05,0.842772,1.8288,3.545,False,False
,,,,,,,,2021-08-23 12:30:00,,,,17.0,0.03,0.05,0.847344,1.929384,3.98,False,False
,,,,,,,,2021-08-23 12:45:00,,,,17.2,0.03,0.05,0.851916,2.022348,3.625,False,False
,,,,,,,,2021-08-23 13:00:00,,,,17.4,0.03,0.05,0.856488,2.115312,3.27,False,False
,,,,,,,,2021-08-23 13:15:00,,,,17.9,0.03,0.05,0.859536,2.170176,3.42,False,False
,,,,,,,,2021-08-23 13:30:00,,,,17.799999999999997,0.03,0.05,0.865632,2.199132,3.78,False,False
,,,,,,,,2021-08-23 13:45:00,,,,17.7,0.03,0.05,0.871728,2.228088,4.14,False,False
,,,,,,,,2021-08-23 14:00:00,,,,18.1,0.03,0.05,0.877824,2.231136,5.46,False,False
,,,,,,,,2021-08-23 14:15:00,,,,18.3,0.03,0.045,0.882396,2.19456,4.1850000000000005,False,False
,,,,,,,,2021-08-23 14:30:00,,,,18.5,0.03,0.04,0.886968,2.157984,2.91,False,False
,,,,,,,,2021-08-23 14:45:00,,,,18.3,0.03,0.04,0.886968,2.081784,3.31,False,False
,,,,,,,,2021-08-23 15:00:00,,,,18.4,0.03,0.04,0.896112,1.975104,9.33,False,False
,,,,,,,,2021-08-23 15:15:00,,,,18.7,0.03,0.04,0.900684,1.865376,6.365,False,False
,,,,,,,,2021-08-23 15:30:00,,,,19.0,0.03,0.04,0.905256,1.755648,3.4,False,False
,,,,,,,,2021-08-23 15:45:00,,,,18.95,0.03,0.04,0.90678,1.635252,2.675,False,False
,,,,,,,,2021-08-23 16:00:00,,,,18.9,0.03,0.04,0.908304,1.514856,1.95,False,False
,,,,,,,,2021-08-23 16:15:00,,,,18.7,0.03,0.04,0.912876,1.399032,4.52,False,False
,,,,,,,,2021-08-23 16:30:00,,,,18.5,0.03,0.04,0.917448,1.283208,7.09,False,False
,,,,,,,,2021-08-23 16:45:00,,,,18.4,0.03,0.04,0.920496,1.15824,9.63,False,False
,,,,,,,,2021-08-23 17:00:00,,,,18.3,0.03,0.04,0.923544,1.030224,12.17,False,False
,,,,,,,,2021-08-23 17:15:00,,,,18.7,87.0,0.05,0.932688,0.89916,2.71,False,False
,,,,,,,,2021-08-23 17:30:00,,,,18.3,87.0,6.45,0.832104,0.771144,6.2,False,False
,,,,,,,,2021-08-23 17:45:00,,,,18.200000000000003,85.3,6.37,0.729996,0.649224,5.135,False,False
,,,,,,,,2021-08-23 18:00:00,,,,18.1,83.6,6.29,0.627888,0.5334,4.07,False,False
,,,,,,,,2021-08-23 18:15:00,,,,18.0,82.8,5.47,0.524256,0.42672,4.36,False,False
,,,,,,,,2021-08-23 18:30:00,,,,17.95,81.9,4.445,0.448056,0.33528,4.43,False,False
,,,,,,,,2021-08-23 18:45:00,,,,17.9,81.0,3.42,0.371856,0.25908,4.5,False,False
,,,,,,,,2021-08-23 19:00:00,,,,17.3,80.8,2.89,0.310896,0.204216,4.85,False,False
,,,,,,,,2021-08-23 19:15:00,,,,17.05,80.75,2.5250000000000004,0.283464,0.170688,3.51,False,False
,,,,,,,,2021-08-23 19:30:00,,,,16.8,80.7,2.16,0.256032,0.161544,2.17,False,False
,,,,,,,,2021-08-23 19:45:00,,,,16.4,80.8,1.71,0.25908,0.18288,2.66,False,False
,,,,,,,,2021-08-23 20:00:00,,,,15.6,80.7,1.38,0.28956,0.225552,2.42,False,False
,,,,,,,,2021-08-23 20:15:00,,,,15.5,80.8,0.88,0.362712,0.323088,2.66,False,False
,,,,,,,,2021-08-23 20:30:00,,,,15.0,80.8,0.88,0.435864,0.420624,2.06,False,False
,,,,,,,,2021-08-23 20:45:00,,,,15.0,80.8,0.88,0.52578,0.544068,1.535,False,False
,,,,,,,,2021-08-23 21:00:00,,,,15.0,80.8,0.88,0.615696,0.667512,1.01,False,False
,,,,,,,,2021-08-23 21:15:00,,,,14.75,83.9,0.88,0.705612,0.795528,1.22,False,False
,,,,,,,,2021-08-23 21:30:00,,,,14.5,87.0,0.88,0.795528,0.923544,1.43,False,False
,,,,,,,,2021-08-23 21:45:00,,,,14.3,43.515,0.8400000000000001,0.835152,1.05918,1.005,False,False
,,,,,,,,2021-08-23 22:00:00,,,,14.1,0.03,0.8,0.874776,1.194816,0.58,False,False
,,,,,,,,2021-08-23 22:15:00,,,,14.1,0.03,0.805,0.874776,1.31826,0.77,False,False
,,,,,,,,2021-08-23 22:30:00,,,,14.1,0.03,0.81,0.874776,1.441704,0.96,False,False
,,,,,,,,2021-08-23 22:45:00,,,,13.45,0.03,0.815,0.8778239999999999,1.56972,0.76,False,False
,,,,,,,,2021-08-23 23:00:00,,,,12.8,0.03,0.82,0.880872,1.697736,0.56,False,False
,,,,,,,,2021-08-23 23:15:00,,,,11.1,0.03,0.82,0.88392,1.831848,0.96,False,False
,,,,,,,,2021-08-23 23:30:00,,,,10.5,0.03,0.81,0.886968,1.953768,1.03,False,False
,,,,,,,,2021-08-23 23:45:00,,,,9.2,0.03,0.81,0.893064,2.069592,0.96,False,False
,,,,,,,,2021-08-24 00:00:00,,,,8.95,0.03,0.81,0.897636,2.165604,1.005,False,False
,,,,,,,,2021-08-24 00:15:00,,,,8.7,0.03,0.81,0.902208,2.261616,1.05,False,False
,,,,,,,,2021-08-24 00:30:00,,,,8.45,0.03,0.815,0.90678,2.333244,1.14,False,False
,,,,,,,,2021-08-24 00:45:00,,,,8.2,0.03,0.82,0.911352,2.404872,1.23,False,False
,,,,,,,,2021-08-24 01:00:00,,,,8.3,0.03,0.82,0.917448,2.442972,1.03,False,False
,,,,,,,,2021-08-24 01:15:00,,,,8.4,0.03,0.82,0.923544,2.481072,0.83,False,False
,,,,,,,,2021-08-24 01:30:00,,,,7.7,0.03,0.82,0.92964,2.493264,1.14,False,False
,,,,,,,,2021-08-24 01:45:00,,,,7.949999999999999,0.03,0.7949999999999999,0.935736,2.464308,1.04,False,False
,,,,,,,,2021-08-24 02:00:00,,,,8.2,0.03,0.77,0.941832,2.435352,0.94,False,False
,,,,,,,,2021-08-24 02:15:00,,,,7.5,0.03,0.82,0.941832,2.359152,1.28,False,False
,,,,,,,,2021-08-24 02:30:00,,,,7.0,0.03,0.82,0.950976,2.273808,1.14,False,False
,,,,,,,,2021-08-24 02:45:00,,,,6.9,0.03,0.73,0.954024,2.173224,1.03,False,False
,,,,,,,,2021-08-24 03:00:00,,,,7.0,0.03,0.78,0.96012,2.0574,1.19,False,False
,,,,,,,,2021-08-24 03:15:00,,,,6.9,0.03,0.82,0.963168,1.941576,1.3,False,False
,,,,,,,,2021-08-24 03:30:00,,,,6.4,0.03,0.8,0.96774,1.801368,1.275,False,False
,,,,,,,,2021-08-24 03:45:00,,,,5.9,0.03,0.78,0.972312,1.66116,1.25,False,False
,,,,,,,,2021-08-24 04:00:00,,,,6.5,0.03,0.78,0.97536,1.536192,0.87,False,False
,,,,,,,,2021-08-24 04:15:00,,,,6.9,0.03,0.82,0.978408,1.380744,1.14,False,False
,,,,,,,,2021-08-24 04:30:00,,,,6.7,0.03,0.73,0.981456,1.23444,1.12,False,False
,,,,,,,,2021-08-24 04:45:00,,,,6.95,43.565,3.855,0.946404,1.086612,1.2300000000000002,False,False
,,,,,,,,2021-08-24 05:00:00,,,,7.2,87.1,6.98,0.911352,0.938784,1.34,False,False
,,,,,,,,2021-08-24 05:15:00,,,,7.4,85.44999999999999,7.720000000000001,0.774192,0.780288,1.33,False,False
,,,,,,,,2021-08-24 05:30:00,,,,7.6,83.8,8.46,0.637032,0.621792,1.32,False,False
,,,,,,,,2021-08-24 05:45:00,,,,8.3,82.7,7.43,0.499872,0.463296,1.25,False,False
,,,,,,,,2021-08-24 06:00:00,,,,8.15,82.1,5.725,0.417576,0.32004,1.44,False,False
,,,,,,,,2021-08-24 06:15:00,,,,8.0,81.5,4.02,0.33528,0.176784,1.63,False,False
,,,,,,,,2021-08-24 06:30:00,,,,8.25,81.35,3.24,0.307848,0.077724,1.6749999999999998,False,False
,,,,,,,,2021-08-24 06:45:00,,,,8.5,81.2,2.46,0.280416,-0.021336,1.72,False,False
,,,,,,,,2021-08-24 07:00:00,,,,8.65,81.15,2.255,0.2667,-0.056388,1.63,False,False
,,,,,,,,2021-08-24 07:15:00,,,,8.8,81.1,2.05,0.252984,-0.09144,1.54,False,False
,,,,,,,,2021-08-24 07:30:00,,,,8.3,81.1,1.88,0.24384,-0.103632,1.48,False,False
,,,,,,,,2021-08-24 07:45:00,,,,8.0,81.1,1.72,0.240792,-0.115824,1.59,False,False
,,,,,,,,2021-08-24 08:00:00,,,,7.9,81.1,1.72,0.234696,-0.115824,1.52,False,False
,,,,,,,,2021-08-24 08:15:00,,,,8.4,81.1,1.575,0.231648,-0.120396,1.385,False,False
,,,,,,,,2021-08-24 08:30:00,,,,8.9,81.1,1.43,0.2286,-0.124968,1.25,False,False
,,,,,,,,2021-08-24 08:45:00,,,,9.4,81.1,1.41,0.227076,-0.12954,1.35,False,False
,,,,,,,,2021-08-24 09:00:00,,,,9.9,81.1,1.39,0.225552,-0.134112,1.45,False,False
,,,,,,,,2021-08-24 09:15:00,,,,10.05,80.9,1.305,0.225552,0.010668,1.295,False,False
,,,,,,,,2021-08-24 09:30:00,,,,10.2,80.7,1.22,0.225552,0.155448,1.14,False,False
,,,,,,,,2021-08-24 09:45:00,,,,10.3,80.7,0.89,0.307848,0.271272,1.48,False,False
,,,,,,,,2021-08-24 10:00:00,,,,10.55,80.7,0.7250000000000001,0.413004,0.408432,1.345,False,False
,,,,,,,,2021-08-24 10:15:00,,,,10.8,80.7,0.56,0.51816,0.545592,1.21,False,False
,,,,,,,,2021-08-24 10:30:00,,,,12.8,80.6,0.39,0.618744,0.6858,1.77,False,False
,,,,,,,,2021-08-24 10:45:00,,,,13.25,83.85,0.31,0.711708,0.819912,1.375,False,False
,,,,,,,,2021-08-24 11:00:00,,,,13.7,87.1,0.23,0.804672,0.938784,0.98,False,False
,,,,,,,,2021-08-24 11:15:00,,,,13.65,43.565,0.185,0.82296,1.048512,1.71,False,False
,,,,,,,,2021-08-24 11:30:00,,,,13.6,0.03,0.14,0.841248,1.149096,2.44,False,False
,,,,,,,,2021-08-24 11:45:00,,,,14.1,0.03,0.14,0.841248,1.237488,3.31,False,False
,,,,,,,,2021-08-24 12:00:00,,,,14.1,0.03,0.1,0.8442959999999999,1.313688,4.575,False,False
,,,,,,,,2021-08-24 12:15:00,,,,14.1,0.03,0.06,0.847344,1.380744,5.84,False,False
,,,,,,,,2021-08-24 12:30:00,,,,14.2,0.03,0.055,0.851916,1.438656,4.82,False,False
,,,,,,,,2021-08-24 12:45:00,,,,14.3,0.03,0.05,0.856488,1.487424,3.8,False,False
,,,,,,,,2021-08-24 13:00:00,,,,14.4,0.03,0.05,0.8610599999999999,1.524,4.125,False,False
,,,,,,,,2021-08-24 13:15:00,,,,14.5,0.03,0.05,0.865632,1.55448,4.45,False,False
,,,,,,,,2021-08-24 13:30:00,,,,14.65,0.03,0.05,0.8717280000000001,1.575816,3.78,False,False
,,,,,,,,2021-08-24 13:45:00,,,,14.8,0.03,0.05,0.877824,1.588008,3.11,False,False
,,,,,,,,2021-08-24 14:00:00,,,,15.0,0.03,0.05,0.882396,1.591056,2.74,False,False
,,,,,,,,2021-08-24 14:15:00,,,,15.2,0.03,0.05,0.886968,1.588008,2.37,False,False
,,,,,,,,2021-08-24 14:30:00,,,,15.2,0.03,0.05,0.893064,1.575816,3.15,False,False
,,,,,,,,2021-08-24 14:45:00,,,,15.15,0.03,0.05,0.89916,1.557528,4.495,False,False
,,,,,,,,2021-08-24 15:00:00,,,,15.1,0.03,0.05,0.905256,1.533144,5.84,False,False
,,,,,,,,2021-08-24 15:15:00,,,,15.5,0.03,0.05,0.908304,1.456944,3.29,False,False
,,,,,,,,2021-08-24 15:30:00,,,,15.55,0.03,0.05,0.9144,1.383792,3.47,False,False
,,,,,,,,2021-08-24 15:45:00,,,,15.6,0.03,0.05,0.920496,1.31064,3.65,False,False
,,,,,,,,2021-08-24 16:00:00,,,,15.5,0.03,0.05,0.926592,1.23444,4.59,False,False
,,,,,,,,2021-08-24 16:15:00,,,,15.4,0.03,0.05,0.932688,1.161288,5.53,False,False
,,,,,,,,2021-08-24 16:30:00,,,,15.65,0.03,0.05,0.934212,1.088136,4.385,False,False
,,,,,,,,2021-08-24 16:45:00,,,,15.9,0.03,0.05,0.935736,1.011936,3.24,False,False
,,,,,,,,2021-08-24 17:00:00,,,,16.6,0.03,0.05,0.941832,0.938784,1.92,False,False
,,,,,,,,2021-08-24 17:15:00,,,,16.4,0.03,0.05,0.941832,0.865632,4.14,False,False
,,,,,,,,2021-08-24 17:30:00,,,,17.3,0.03,0.05,0.94488,0.789432,4.74,False,False
,,,,,,,,2021-08-24 17:45:00,,,,16.5,87.0,0.05,0.957072,0.71628,5.79,False,False
,,,,,,,,2021-08-24 18:00:00,,,,16.7,87.0,6.46,0.877824,0.643128,4.36,False,False
,,,,,,,,2021-08-24 18:15:00,,,,16.5,85.5,7.44,0.768096,0.566928,2.53,False,False
,,,,,,,,2021-08-24 18:30:00,,,,16.0,84.2,7.12,0.65532,0.493776,2.73,False,False
,,,,,,,,2021-08-24 18:45:00,,,,15.9,83.1,6.14,0.54864,0.420624,1.57,False,False
,,,,,,,,2021-08-24 19:00:00,,,,15.6,82.3,4.99,0.4572,0.344424,3.4,False,False
,,,,,,,,2021-08-24 19:15:00,,,,15.5,81.7,4.17,0.381,0.271272,2.17,False,False
,,,,,,,,2021-08-24 19:30:00,,,,15.3,81.4,3.51,0.323088,0.195072,2.55,False,False
,,,,,,,,2021-08-24 19:45:00,,,,15.4,81.2,2.53,0.292608,0.12192,2.98,False,False
,,,,,,,,2021-08-24 20:00:00,,,,15.2,81.2,2.2,0.27432,0.082296,4.27,False,False
,,,,,,,,2021-08-24 20:15:00,,,,15.2,81.2,1.95,0.262128,0.070104,3.89,False,False
,,,,,,,,2021-08-24 20:30:00,,,,15.4,81.0,1.54,0.256032,0.082296,1.88,False,False
,,,,,,,,2021-08-24 20:45:00,,,,15.35,81.0,1.295,0.291084,0.163068,1.555,False,False
,,,,,,,,2021-08-24 21:00:00,,,,15.3,81.0,1.05,0.326136,0.24384,1.23,False,False
,,,,,,,,2021-08-24 21:15:00,,,,15.25,81.0,0.965,0.408432,0.356616,1.565,False,False
,,,,,,,,2021-08-24 21:30:00,,,,15.2,81.0,0.88,0.490728,0.469392,1.9,False,False
,,,,,,,,2021-08-24 21:45:00,,,,15.3,81.0,0.88,0.591312,0.603504,1.32,False,False
,,,,,,,,2021-08-24 22:00:00,,,,15.2,81.0,0.88,0.682752,0.734568,0.76,False,False
,,,,,,,,2021-08-24 22:15:00,,,,15.35,84.0,0.88,0.768096,0.856488,1.075,False,False
,,,,,,,,2021-08-24 22:30:00,,,,15.5,87.0,0.88,0.85344,0.978408,1.39,False,False
,,,,,,,,2021-08-24 22:45:00,,,,15.5,0.03,0.8,0.893064,1.11252,2.13,False,False
,,,,,,,,2021-08-24 23:00:00,,,,15.4,0.03,0.8,0.896112,1.240536,2.1,False,False
,,,,,,,,2021-08-24 23:15:00,,,,15.2,0.03,0.8,0.89916,1.359408,1.39,False,False
,,,,,,,,2021-08-24 23:30:00,,,,15.05,0.03,0.8,0.903732,1.4782799999999998,1.22,False,False
,,,,,,,,2021-08-24 23:45:00,,,,14.9,0.03,0.8,0.908304,1.597152,1.05,False,False
,,,,,,,,2021-08-25 00:00:00,,,,14.8,0.03,0.8,0.911352,1.716024,2.22,False,False
,,,,,,,,2021-08-25 00:15:00,,,,14.8,0.03,0.8,0.917448,1.831848,1.83,False,False
,,,,,,,,2021-08-25 00:30:00,,,,14.75,0.03,0.8,0.920496,1.933956,2.215,False,False
,,,,,,,,2021-08-25 00:45:00,,,,14.7,0.03,0.8,0.923544,2.036064,2.6,False,False
,,,,,,,,2021-08-25 01:00:00,,,,14.65,0.03,0.8,0.928116,2.113788,1.895,False,False
,,,,,,,,2021-08-25 01:15:00,,,,14.6,0.03,0.8,0.932688,2.191512,1.19,False,False
,,,,,,,,2021-08-25 01:30:00,,,,14.7,0.03,0.8,0.941832,2.252472,2.55,False,False
,,,,,,,,2021-08-25 01:45:00,,,,14.7,0.03,0.8,0.941832,2.286,3.11,False,False
,,,,,,,,2021-08-25 02:00:00,,,,14.7,0.03,0.8,0.950976,2.322576,1.61,False,False
,,,,,,,,2021-08-25 02:15:00,,,,14.75,0.03,0.8,0.955548,2.310384,1.735,False,False
,,,,,,,,2021-08-25 02:30:00,,,,14.8,0.03,0.8,0.96012,2.298192,1.86,False,False
,,,,,,,,2021-08-25 02:45:00,,,,14.7,0.03,0.8,0.963168,2.243328,1.45,False,False
,,,,,,,,2021-08-25 03:00:00,,,,14.7,0.03,0.8,0.969264,2.1717,1.745,False,False
,,,,,,,,2021-08-25 03:15:00,,,,14.7,0.03,0.8,0.97536,2.100072,2.04,False,False
,,,,,,,,2021-08-25 03:30:00,,,,14.75,0.03,0.8,0.979932,1.993392,1.895,False,False
,,,,,,,,2021-08-25 03:45:00,,,,14.8,0.03,0.8,0.984504,1.886712,1.75,False,False
,,,,,,,,2021-08-25 04:00:00,,,,14.65,0.03,0.8,0.989076,1.764792,1.825,False,False
,,,,,,,,2021-08-25 04:15:00,,,,14.5,0.03,0.8,0.993648,1.642872,1.9,False,False
,,,,,,,,2021-08-25 04:30:00,,,,14.5,0.03,0.8,0.996696,1.517904,1.57,False,False
,,,,,,,,2021-08-25 04:45:00,,,,14.2,0.03,0.8,0.999744,1.38684,1.39,False,False
,,,,,,,,2021-08-25 05:00:00,,,,13.9,0.03,0.8,1.00584,1.26492,1.25,False,False
,,,,,,,,2021-08-25 05:15:00,,,,13.7,0.03,0.8,1.00584,1.124712,1.41,False,False
,,,,,,,,2021-08-25 05:30:00,,,,13.9,87.0,2.53,0.999744,0.993648,1.34,False,False
,,,,,,,,2021-08-25 05:45:00,,,,13.9,86.0,5.404999999999999,0.8717280000000001,0.847344,1.5850000000000002,False,False
,,,,,,,,2021-08-25 06:00:00,,,,13.9,85.0,8.28,0.743712,0.70104,1.83,False,False
,,,,,,,,2021-08-25 06:15:00,,,,13.9,83.8,7.295,0.626364,0.559308,1.73,False,False
,,,,,,,,2021-08-25 06:30:00,,,,13.9,82.6,6.31,0.509016,0.417576,1.63,False,False
,,,,,,,,2021-08-25 06:45:00,,,,14.1,81.8,5.24,0.408432,0.27432,1.79,False,False
,,,,,,,,2021-08-25 07:00:00,,,,14.5,81.5,3.68,0.35052,0.155448,1.23,False,False
,,,,,,,,2021-08-25 07:15:00,,,,13.9,81.3,2.69,0.32004,0.04572,1.21,False,False
,,,,,,,,2021-08-25 07:30:00,,,,14.2,81.1,2.2,0.301752,-0.04572,1.57,False,False
,,,,,,,,2021-08-25 07:45:00,,,,14.45,81.1,2.035,0.291084,-0.079248,1.59,False,False
,,,,,,,,2021-08-25 08:00:00,,,,14.7,81.1,1.87,0.280416,-0.112776,1.61,False,False
,,,,,,,,2021-08-25 08:15:00,,,,14.8,81.1,1.71,0.271272,-0.128016,1.79,False,False
,,,,,,,,2021-08-25 08:30:00,,,,14.8,81.0,1.54,0.268224,-0.134112,2.26,False,False
,,,,,,,,2021-08-25 08:45:00,,,,14.9,81.0,1.46,0.262128,-0.143256,1.16,False,False
,,,,,,,,2021-08-25 09:00:00,,,,14.95,81.05,1.255,0.262128,-0.147828,1.395,False,False
,,,,,,,,2021-08-25 09:15:00,,,,15.0,81.1,1.05,0.262128,-0.1524,1.63,False,False
,,,,,,,,2021-08-25 09:30:00,,,,15.2,81.1,0.88,0.262128,-0.057912,1.3,False,False
,,,,,,,,2021-08-25 09:45:00,,,,15.1,80.8,0.88,0.262128,0.06096,1.72,False,False
,,,,,,,,2021-08-25 10:00:00,,,,15.2,80.75,0.635,0.344424,0.18288,2.1,False,False
,,,,,,,,2021-08-25 10:15:00,,,,15.3,80.7,0.39,0.42672,0.313944,2.48,False,False
,,,,,,,,2021-08-25 10:30:00,,,,15.4,80.7,0.22,0.524256,0.445008,1.99,False,False
,,,,,,,,2021-08-25 10:45:00,,,,15.55,81.1,0.22,0.618744,0.582168,2.83,False,False
,,,,,,,,2021-08-25 11:00:00,,,,15.7,81.5,0.22,0.713232,0.722376,3.67,False,False
,,,,,,,,2021-08-25 11:15:00,,,,15.8,40.765,0.22,0.79248,0.859536,3.67,False,False
,,,,,,,,2021-08-25 11:30:00,,,,15.9,0.03,0.22,0.871728,0.999744,3.67,False,False
,,,,,,,,2021-08-25 11:45:00,,,,16.6,0.03,0.18,0.89916,1.136904,3.33,False,False
,,,,,,,,2021-08-25 12:00:00,,,,16.450000000000003,0.03,0.155,0.900684,1.271016,4.125,False,False
,,,,,,,,2021-08-25 12:15:00,,,,16.3,0.03,0.13,0.902208,1.405128,4.92,False,False
,,,,,,,,2021-08-25 12:30:00,,,,16.7,0.03,0.13,0.905256,1.530096,2.98,False,False
,,,,,,,,2021-08-25 12:45:00,,,,16.9,0.03,0.05,0.905256,1.652016,4.83,False,False
,,,,,,,,2021-08-25 13:00:00,,,,16.9,0.03,0.05,0.911352,1.76784,4.945,False,False
,,,,,,,,2021-08-25 13:15:00,,,,16.9,0.03,0.05,0.917448,1.87452,5.06,False,False
,,,,,,,,2021-08-25 13:30:00,,,,16.7,0.03,0.05,0.92202,1.975104,5.045,False,False
,,,,,,,,2021-08-25 13:45:00,,,,16.5,0.03,0.05,0.926592,2.063496,5.03,False,False
,,,,,,,,2021-08-25 14:00:00,,,,17.4,0.03,0.05,0.932688,2.136648,3.8,False,False
,,,,,,,,2021-08-25 14:15:00,,,,17.8,0.03,0.05,0.935736,2.17932,4.09,False,False
,,,,,,,,2021-08-25 14:30:00,,,,17.5,0.03,0.05,0.943356,2.214372,4.955,False,False
,,,,,,,,2021-08-25 14:45:00,,,,17.2,0.03,0.05,0.950976,2.249424,5.82,False,False
,,,,,,,,2021-08-25 15:00:00,,,,17.1,0.03,0.045,0.955548,2.237232,5.705,False,False
,,,,,,,,2021-08-25 15:15:00,,,,17.0,0.03,0.04,0.96012,2.22504,5.59,False,False
,,,,,,,,2021-08-25 15:30:00,,,,17.0,0.03,0.04,0.966216,2.182368,3.78,False,False
,,,,,,,,2021-08-25 15:45:00,,,,17.5,0.03,0.04,0.969264,2.100072,4.41,False,False
,,,,,,,,2021-08-25 16:00:00,,,,17.5,0.03,0.04,0.972312,2.023872,3.02,False,False
,,,,,,,,2021-08-25 16:15:00,,,,17.5,0.03,0.045,0.978408,1.938528,3.49,False,False
,,,,,,,,2021-08-25 16:30:00,,,,17.5,0.03,0.05,0.984504,1.84404,3.96,False,False
,,,,,,,,2021-08-25 16:45:00,,,,17.9,0.03,0.05,0.987552,1.734312,3.58,False,False
,,,,,,,,2021-08-25 17:00:00,,,,17.9,0.03,0.05,0.9906,1.618488,3.27,False,False
,,,,,,,,2021-08-25 17:15:00,,,,18.0,0.03,0.05,0.996696,1.49352,2.51,False,False
,,,,,,,,2021-08-25 17:30:00,,,,17.6,0.03,0.05,0.996696,1.362456,5.77,False,False
,,,,,,,,2021-08-25 17:45:00,,,,17.8,0.03,0.05,1.002792,1.228344,2.22,False,False
,,,,,,,,2021-08-25 18:00:00,,,,18.3,0.03,0.05,0.999744,1.091184,3.2,False,False
,,,,,,,,2021-08-25 18:15:00,,,,18.8,87.0,0.05,1.011936,0.954024,1.63,False,False
,,,,,,,,2021-08-25 18:30:00,,,,18.3,87.0,6.95,0.917448,0.819912,2.44,False,False
,,,,,,,,2021-08-25 18:45:00,,,,18.450000000000003,85.7,6.87,0.80772,0.691896,2.095,False,False
,,,,,,,,2021-08-25 19:00:00,,,,18.6,84.4,6.79,0.697992,0.566928,1.75,False,False
,,,,,,,,2021-08-25 19:15:00,,,,18.25,83.4,5.965,0.600456,0.448056,2.25,False,False
,,,,,,,,2021-08-25 19:30:00,,,,17.9,82.4,5.14,0.50292,0.341376,2.75,False,False
,,,,,,,,2021-08-25 19:45:00,,,,17.8,81.8,4.33,0.417576,0.24384,2.01,False,False
,,,,,,,,2021-08-25 20:00:00,,,,17.1,81.5,3.51,0.362712,0.161544,2.15,False,False
,,,,,,,,2021-08-25 20:15:00,,,,16.8,81.3,2.52,0.326136,0.094488,2.6,False,False
,,,,,,,,2021-08-25 20:30:00,,,,15.8,81.3,2.2,0.307848,0.04572,1.14,False,False
,,,,,,,,2021-08-25 20:45:00,,,,15.6,81.1,1.87,0.295656,0.018288,1.1,False,False
,,,,,,,,2021-08-25 21:00:00,,,,15.3,81.1,1.79,0.286512,0.021336,1.05,False,False
,,,,,,,,2021-08-25 21:15:00,,,,14.75,81.15,1.75,0.283464,0.086868,1.04,False,False
,,,,,,,,2021-08-25 21:30:00,,,,14.2,81.2,1.71,0.280416,0.1524,1.03,False,False
,,,,,,,,2021-08-25 21:45:00,,,,14.5,81.15,1.295,0.348996,0.24384,1.155,False,False
,,,,,,,,2021-08-25 22:00:00,,,,14.8,81.1,0.88,0.417576,0.33528,1.28,False,False
,,,,,,,,2021-08-25 22:15:00,,,,14.6,81.2,0.88,0.512064,0.451104,0.96,False,False
,,,,,,,,2021-08-25 22:30:00,,,,14.6,81.1,0.88,0.603504,0.582168,0.96,False,False
,,,,,,,,2021-08-25 22:45:00,,,,14.1,81.1,0.88,0.691896,0.70104,1.19,False,False
,,,,,,,,2021-08-25 23:00:00,,,,14.4,83.8,0.88,0.771144,0.804672,1.34,False,False
,,,,,,,,2021-08-25 23:15:00,,,,13.9,87.0,0.88,0.859536,0.932688,1.21,False,False
,,,,,,,,2021-08-25 23:30:00,,,,14.0,43.515,0.8400000000000001,0.902208,1.042416,1.355,False,False
,,,,,,,,2021-08-25 23:45:00,,,,14.1,0.03,0.8,0.94488,1.152144,1.5,False,False
,,,,,,,,2021-08-26 00:00:00,,,,13.6,0.03,0.8,0.946404,1.266444,1.545,False,False
,,,,,,,,2021-08-26 00:15:00,,,,13.1,0.03,0.8,0.947928,1.380744,1.59,False,False
,,,,,,,,2021-08-26 00:30:00,,,,13.55,0.03,0.8,0.950976,1.4828519999999998,1.565,False,False
,,,,,,,,2021-08-26 00:45:00,,,,14.0,0.03,0.8,0.954024,1.58496,1.54,False,False
,,,,,,,,2021-08-26 01:00:00,,,,13.85,0.03,0.8,0.957072,1.6764,1.54,False,False
,,,,,,,,2021-08-26 01:15:00,,,,13.7,0.03,0.8,0.96012,1.76784,1.54,False,False
,,,,,,,,2021-08-26 01:30:00,,,,13.1,0.03,0.8,0.966216,1.85928,1.34,False,False
,,,,,,,,2021-08-26 01:45:00,,,,13.2,0.03,0.8,0.969264,1.941576,1.3,False,False
,,,,,,,,2021-08-26 02:00:00,,,,13.4,0.03,0.8,0.972312,2.001012,1.41,False,False
,,,,,,,,2021-08-26 02:15:00,,,,13.6,0.03,0.8,0.97536,2.060448,1.52,False,False
,,,,,,,,2021-08-26 02:30:00,,,,13.3,0.03,0.76,0.978408,2.100072,1.34,False,False
,,,,,,,,2021-08-26 02:45:00,,,,13.3,0.03,0.76,0.984504,2.115312,1.5,False,False
,,,,,,,,2021-08-26 03:00:00,,,,13.4,0.03,0.76,0.987552,2.121408,1.37,False,False
,,,,,,,,2021-08-26 03:15:00,,,,13.5,0.03,0.76,0.992124,2.0863560000000003,1.37,False,False
,,,,,,,,2021-08-26 03:30:00,,,,13.6,0.03,0.76,0.996696,2.051304,1.37,False,False
